C_ID_UD_ORGANICA;C_DNM_UD_ORGANICA;C_ID_NIVEL_ADMON;C_ID_TIPO_ENT_PUBLICA;N_NIVEL_JERARQUICO;C_ID_DEP_UD_SUPERIOR;C_DNM_UD_ORGANICA;C_ID_DEP_UD_PRINCIPAL;C_DNM_UD_ORGANICA;B_SW_DEP_EDP_PRINCIPAL;C_ID_DEP_EDP_PRINCIPAL;C_DNM_UD_ORGANICA;C_ID_ESTADO;D_VIG_ALTA_OFICIAL;NIF_CIF
A13037445;Dat - Direccion del Area Territorial Madrid - Este;2;CA;4;A13049472;Viceconsejería de Política y Organización Educativa;A13002908;Comunidad de Madrid;N;;;V;;S7800001E
A13037447;Dat - Direccion del Area Territorial Madrid - Norte;2;CA;4;A13049472;Viceconsejería de Política y Organización Educativa;A13002908;Comunidad de Madrid;N;;;V;;S7800001E
A13037449;Dat - Direccion del Area Territorial Madrid - Oeste;2;CA;4;A13049472;Viceconsejería de Política y Organización Educativa;A13002908;Comunidad de Madrid;N;;;V;;S7800001E
A13037451;Dat - Direccion del Area Territorial Madrid - Sur;2;CA;4;A13049472;Viceconsejería de Política y Organización Educativa;A13002908;Comunidad de Madrid;N;;;V;;S7800001E
A13037453;D.G. de Infraestructuras y Servicios (EDUCACIÓN);2;;4;A13049472;Viceconsejería de Política y Organización Educativa;A13002908;Comunidad de Madrid;N;;;V;;S7800001E
A13037454;D.G. de Recursos Humanos (EDUCACIÓN);2;;4;A13049472;Viceconsejería de Política y Organización Educativa;A13002908;Comunidad de Madrid;N;;;V;;S7800001E
A13037456;D.G. de Bilingüismo y Calidad de la Enseñanza;2;;4;A13049472;Viceconsejería de Política y Organización Educativa;A13002908;Comunidad de Madrid;N;;;V;;S7800001E
A13037457;D.G. de Educación Concertada, Becas y Ayudas al Estudio;2;;4;A13049472;Viceconsejería de Política y Organización Educativa;A13002908;Comunidad de Madrid;N;;;V;;S7800001E
A13037463;D.G. de Educación Infantil, Primaria y Especial;2;;4;A13049472;Viceconsejería de Política y Organización Educativa;A13002908;Comunidad de Madrid;N;;;V;;S7800001E
A13037464;D.G. de Educación Secundaria, Formación Profesional y Régimen Especial;2;;4;A13049472;Viceconsejería de Política y Organización Educativa;A13002908;Comunidad de Madrid;N;;;V;;S7800001E
A13046986;Subdirección General de Prevención de Violencia contra la Mujer y Atención Integral a Víctimas;2;;5;A13004660;D.G. de la Mujer;A13002908;Comunidad de Madrid;N;;;V;20/11/23;S7800001E
A13046987;Subdirección General de la Mujer e Igualdad de Oportunidades;2;;5;A13004660;D.G. de la Mujer;A13002908;Comunidad de Madrid;N;;;V;20/11/23;S7800001E
A13006228;Coordinación de Centros de Mayores y Centros Sociales;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006229;Residencia de Mayores Vista Alegre;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006230;Residencia de Mayores Alcorcón;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006231;Residencia de Mayores Adolfo Suarez;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006232;Residencia de Mayores Arganda del Rey;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006233;C.O.D.P. Aluche;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006234;C.O.D.P. Angel de la Guarda;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006235;Residencia de Mayores Cisneros;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006236;C.O.D.P. Barajas;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006237;Residencia de Mayores la Paz;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006238;C.O.D.P. Ciudad Lineal;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006239;C.O.D.P. Carabanchel;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006240;Residencia de Mayores Colmenar Viejo;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006241;C.O.D.P. Juan de Austria;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006242;Residencia de Mayores Doctor González Bueno;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006243;C.O.D.P. Nazaret;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006244;Residencia de Mayores Francisco de Vitoria;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006245;C.O.D.P. Juan Ramon Jimenez;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006247;Residencia de Mayores Gastón Baquero;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006248;C.A.D.P. Arganda II;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006249;Residencia de Mayores Goya;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006250;C.A.D.P. Dos de Mayo;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006251;C.A.D.P. Getafe;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006252;C.A.D.P. Mirasierra;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006253;C.A.D.P. Reina Sofia;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006254;Residencia de Mayores Gran Residencia;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006255;Residencia de Mayores Manoteras;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006256;Residencia de Mayores Navalcarnero;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006257;Residencia de Mayores Ntra. Sra. del Carmen;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006258;Residencia de Mayores Parla;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006259;Residencia de Mayores Reina Sofia;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006260;Residencia de Mayores S.Martin de Valdeiglesias;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006261;Residencia de Mayores S.Fernando de Henares;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006262;Residencia de Mayores San Jose;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006263;Residencia de Mayores Santiago Rusiñol;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006264;Residencia de Mayores Torrelaguna;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006265;Residencia de Mayores Getafe;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006266;Residencia de Mayores Vallecas;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13006267;Residencia de Mayores Villaviciosa de Odon;2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;;Q2801283I
A13047000;Subdirección General de Personal (AMAS);2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;21/11/23;Q2801283I
A13047001;Secretaría General (AMAS);2;;5;A13006227;Gerencia de la Agencia Madrileña de Atención Social;A13002908;Comunidad de Madrid;S;A13013732;Agencia Madrileña de Atención Social;V;21/11/23;Q2801283I
A13046982;Subdirección General de Centros y Gestión de Plazas;2;;5;A13013725;D.G. de Atención al Mayor y a la Dependencia;A13002908;Comunidad de Madrid;N;;;V;20/11/23;S7800001E
A13046997;Subdirección General de Prestaciones de Dependencia;2;;5;A13013725;D.G. de Atención al Mayor y a la Dependencia;A13002908;Comunidad de Madrid;N;;;V;21/11/23;S7800001E
A13042892;Subdirección General de Relaciones Laborales y Actuaciones Jurídicas (SERMAS);2;;5;A13013736;D.G. de Recursos Humanos y Relaciones Laborales (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;21/03/23;Q2801221I
A13013753;Hospital Psquiátrico Doctor Rodríguez Lafora;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2801266D
A13013754;Hospital Infantil Universitario Niño Jesús;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877003J
A13013755;Hospital Universitario del Henares;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;S2800538G
A13013756;Hospital Universitario del Sureste;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;S2800541A
A13013757;Hospital Universitario del Tajo;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;S2800536A
A13013758;Hospital Universitario Infanta Leonor;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;S2800539E
A13013759;Hospital Universitario Infanta Sofia;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;S2800537I
A13013760;Hospital Universitario Infanta Cristina;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;S2800540C
A13013761;Hospital Central de la Cruz Roja San José y Santa Adela;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877042H
A13013762;Hospital  Universitario Clínico San Carlos;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877008I
A13013763;Hospital de el Escorial;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2801269H
A13013764;Hospital Universitario de Fuenlabrada;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2801221I
A13013765;Hospital de Guadarrama;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2801270F
A13013766;Hospital la Fuenfría;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877012A
A13013767;Hospital Universitario de Móstoles;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877011C
A13013768;Hospital Universitario la Paz;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877009G
A13013769;Hospital Universitario Ramón y Cajal;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877004H
A13013770;Hospital  Universitario Severo Ochoa;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2869090G
A13013771;Hospital Universitario de Getafe;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877037H
A13013772;Hospital Universitario de la Princesa;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877007A
A13013773;Hospital Universitario 12 de Octubre;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877010E
A13013774;Hospital  General Universitario Gregorio Marañón;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q7855001I
A13013775;Hospital Universitario Príncipe de Asturias;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877035B
A13013776;Hospital Universitario Puerta de Hierro Majadahonda;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2877005E
A13013777;Hospital Universitario Santa Cristina;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2818008A
A13013778;Hospital Virgen de la Poveda;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2801271D
A13013780;Hospital Universitario José Germain;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2801273J
A13013781;Unidad Central de Radiodiagnóstico;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2801221I
A13013782;Gerencia Asistencial de Atención Primaria (SERMAS);2;CA;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2801817D
A13019208;Hospital Universitario Fundación Alcorcón;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;;Q2801221I
A13047153;Hospital de Emergencias Enfermera Isabel Zendal;2;;5;A13013752;D.G. Asistencial (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;27/11/23;Q2801221I
A13046991;Subdirección General de Valoración de la Discapacidad y Atención Temprana;2;;5;A13013793;D.G. de Atención a Personas con Discapacidad;A13002908;Comunidad de Madrid;N;;;V;20/11/23;S7800001E
A13051952;Subdirección General de Coordinación y Apoyo a las Personas con Discapacidad (FJAS);2;;5;A13013793;D.G. de Atención a Personas con Discapacidad;A13002908;Comunidad de Madrid;N;;;V;16/01/25;
A13046984;Subdirección General de Familia y Fomento de la Natalidad;2;;5;A13013844;D.G. de Infancia, Familia y Fomento de la Natalidad;A13002908;Comunidad de Madrid;N;;;V;20/11/23;S7800001E
A13046998;Subdirección General de Infancia y Adolescencia;2;;5;A13013844;D.G. de Infancia, Familia y Fomento de la Natalidad;A13002908;Comunidad de Madrid;N;;;V;21/11/23;S7800001E
A13047055;Subdirección General de Protección a la Infancia;2;;5;A13013844;D.G. de Infancia, Familia y Fomento de la Natalidad;A13002908;Comunidad de Madrid;N;;;V;23/11/23;S7800001E
A13048012;Subdirección General de Archivos y Gestión Documental (Cultura);2;;5;A13022906;D.G. de Patrimonio Cultural y Oficina del Español;A13002908;Comunidad de Madrid;N;;;V;02/02/24;S7800001E
A13048013;Subdirección General de Gestión Económico Administrativa (Cultura);2;;5;A13022906;D.G. de Patrimonio Cultural y Oficina del Español;A13002908;Comunidad de Madrid;N;;;V;02/02/24;S7800001E
A13048014;Subdirección General de Ordenación y Desarrollo Normativo (Turismo);2;;5;A13022908;D.G. de Turismo y Hostelería;A13002908;Comunidad de Madrid;N;;;V;02/02/24;S7800001E
A13046893;Subdirección General de Farmacia y Productos Sanitarios (SERMAS);2;;5;A13022992;D.G. de Gestión Económico-Financiera (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;14/11/23;Q2801221I
A13046934;Subdirección General de Contratación (SERMAS);2;;5;A13022992;D.G. de Gestión Económico-Financiera (SERMAS);A13002908;Comunidad de Madrid;S;A13003096;Servicio Madrileño de Salud (SERMAS);V;16/11/23;Q2801221I
